,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61
mordred_AXp-6d,-0.017011384150312107,-0.0391319970703758,-0.06663055378944725,0.03192936827425632,-0.044326620897630224,0.09493855123705332,0.060202897679104736,0.0038688857272381394,0.03091715320344928,-0.009972234132125736,0.012885728946587826,0.038697111226024664,-0.002019765031202149,-0.020696023327423582,-0.006542562948345662,0.004708751878205,0.016095452236021705,-0.053362754688297126,0.0747928986813361,-0.028620026171105654,0.0313207402884473,0.04231587086427123,0.03306586869647662,0.04176293601893726,-0.05583290308087775,-0.022675011466009004,-0.06614040869257454,0.009718352138411625,-0.08630549006259787,-0.00845935757815584,0.0587349103395249,-0.04440406664571709,-0.06823352502373158,-0.02758970437161747,-0.020712064716493252,0.032323067777775306,-0.012006145307815234,-0.0001849469605319339,0.016691859134975118,-0.01101108749649485,-0.015415392625410937,0.03111694281844747,0.06124608588250884,-0.0012932653299600142,-0.041279024684099996,0.07348405708786666,-0.06101180036476802,-0.00858598726340948,0.03875062261309436,0.019669984353750638,-0.0012951610377078294,-0.03481184081059371,-0.03976081057246641,-0.06659237451027496,0.04398175238328999,-0.04324635706231119,0.10942040989343946,0.04643597270247217,-0.03683194366816615,-0.028789301320848233,-0.17148085336487262
mordred_AXp-7d,-0.031032111690215098,-0.02572711680369036,-0.08190352719643802,0.03458851894289868,-0.01997290929069787,0.06928452810034308,0.058245669368891674,0.02122449485334513,0.031081988010049584,-0.024149145048260084,0.01086229901941077,0.05042113431056711,-0.02503443334498253,-0.021593847961435944,-0.03609562853956046,0.009386605731723575,0.00785082014711702,-0.047331344953686696,0.061117871571042516,0.022557309905988414,0.021717658773734154,0.054585618902080864,0.041457270089403295,-0.018194414601380972,-0.029020462128412965,0.01680435792909715,-0.032359413773063415,-0.007534463347415529,-0.07582761605222482,-0.00962572851982265,-0.005060636294614103,-0.02098398944165209,-0.08974055229234747,0.030565644340453692,0.043122793751531226,0.011768432431433613,0.01777846177290529,0.004134040422801889,-0.04144522101416716,0.011509210303902217,0.05762188399372023,0.06185307214651743,0.022579595989592187,-0.03737468294954765,-0.025682025917888904,-0.023919715125560587,0.03318630213847394,0.028678018837800356,0.04443048801224583,0.02387777618331229,-0.03088670836635767,0.04970431809414569,0.007807046643379021,0.023890006093564092,-0.041290371254693634,0.041950020499197695,0.05564245389159643,-0.005233085130859544,-0.02998193594890024,0.020272250567164418,0.014171411704886021
mordred_AXp-0dv,0.012313131329573115,-0.06445814241536249,0.004705536495450296,0.11449182853780464,0.019438736872588607,-0.02071806518439401,-0.00529528584260507,-0.01595538815082634,-0.023217950146735822,0.04903664968303535,0.03481673254106269,0.014654405666402678,0.049250282470075256,0.022033928879120528,0.02343642691834321,0.011617453032898972,0.07183622350793989,-0.01009773478252625,-0.01153063463138794,0.0051026623999491216,-0.016579358246196815,0.02554527305697603,0.008158421745404773,0.07296076747655338,0.05605517976847455,-0.01023349012678034,-0.03336003708090148,0.003636301655415241,0.046431703906370546,0.02020980451907026,0.013293231786902258,-0.005612367966713472,0.01383459913326743,-0.011392483875549714,0.010843730428577095,-0.03246318743913014,0.024039145522074087,-0.05047644199250371,0.039514734767566194,0.0338396539135873,-0.007426799334702335,0.025017444935778718,-0.02213203585799076,-0.03598672181642236,-0.014120602636752962,-0.0016081140422223642,0.03351758727693721,-0.025832706876785134,-0.03215798206081241,0.018872003291982548,0.040038044009357024,-0.04467680989665311,-0.024796960483977767,0.026399086291228283,-0.040262162157060966,0.03980873091037575,-0.000767484829173568,-0.024600324571275513,0.014102625714462875,0.017807871898295725,-0.003505365063320621
mordred_AXp-1dv,-0.028170079715982538,-0.017598577474765946,0.0591181917373406,0.12448595448151155,-0.032797417383515555,-0.015476716387619197,0.01867291703978879,-0.018011720315095906,-0.012308109263408687,0.017583967964947298,0.018209910027462865,0.01858988458896674,-0.004468680607159522,0.017216747868599534,0.0564653313939626,-0.005344995560820918,0.022593938568907235,-0.051382106715206585,-0.004538770628349637,-0.009414015750440607,-0.011602825919353544,0.06596420474206875,-0.014247871994115074,-0.01281118571831894,-0.03009702746050483,0.008612020395982604,-0.017009426327797287,-0.01041513835684478,0.061144070771200994,-0.009422187115463982,-0.007303164634841952,0.030533013963315286,-0.014245558840821626,-0.013791456794297505,0.01874486032522592,-0.011585996460172469,-0.00013753137528792737,-0.02451722685657479,0.01649520836372199,-0.016817224050018186,-0.01571202705671118,-0.054025763668544925,-0.04258117586444829,0.01774057280209239,0.02035735665502236,-0.05112503821274225,0.027070776615421965,-0.04100015455035991,-0.03679077178939085,0.03951496987206147,-0.026303021956478323,0.05831810855603272,-0.06448152737916835,-0.004300721064023225,-0.011499385591538291,-0.04035489394766497,0.05187676289330416,-0.03536013522102215,-0.02314032318084998,0.08725570808343895,0.021380186376098186
mordred_AXp-3dv,-0.04642851752251481,-0.0061952381257751035,0.0548777665149552,0.0923924941385791,-0.02087007330966445,-0.013349513583221702,0.05671251846484652,0.022023877247128794,-0.028269465111281138,-0.021402902967622556,-0.024659363604114484,0.022118564586683164,-0.008356835117672157,0.015493811516560891,0.1038528058931738,-0.05529364811851175,0.025338468206753437,-0.017804811655970382,-0.010662272819746063,-0.026361163581535542,0.03634723658919551,0.0425828046585488,0.005310114165728735,0.012857766593010217,-0.007926896389415043,0.019137759157295167,0.014449479124082537,-0.03615464142482923,0.08562618350108374,-0.04355817673443535,0.03644613936018638,-0.0418058341396976,0.027628894965740447,-0.03535148520013972,-0.052691505583739535,-0.007990835151776753,-0.02581351493074849,-0.015586311103898205,0.03683943824395102,0.004967804205851675,-0.005738975884774404,-0.006572931644398423,0.0032778955685517563,-0.026491872055807292,0.022560836725878098,0.010966250954769448,-0.00032121694672070393,-0.030858404666163894,0.03904424884743555,0.0788606562663911,0.005426456890452394,-0.018078815855162907,-0.029245100810957946,-0.02397711818071897,0.0006783356983499081,-0.014588340872597345,0.01833764557593981,-0.004143569327323278,-0.027345968496142226,0.04238870625492538,-0.054082556877478274
mordred_NsCH3,0.054550430170627495,-0.08159838691101363,-0.009423890535335929,0.03298401033647789,0.003962431665689918,-0.003763233411223459,0.0038004563744705707,-0.017903135947984445,-0.01070984441739398,0.026895094028564156,-0.014728805818528696,-0.009509539414067129,0.01162206664863524,-0.02776051224717308,-0.004463895750183321,0.02017908177931819,0.040544158041494825,0.0023902064366845416,-0.017335986250178827,0.0007139623429414815,-0.004842939415886199,0.004713216688034341,-0.003582613492787271,0.022734748252104614,0.04560032484526855,-0.03198253671796448,-0.0021055826172431146,0.028467506601865974,-0.0017514676983207023,0.02690609107168074,0.024589754627895484,0.00835028770471609,0.036516896550591316,-0.014839619589349672,0.004240011623965905,-0.004736084745234815,0.013427589976746786,-0.03760795402508968,-0.0011833959825702125,0.01089687544065427,-0.000568178982835801,0.007217284906439355,-0.009330641362190827,-0.012683677428706124,0.006598439333529361,-0.013957700686705094,0.0005904949301446861,-0.027190950969105357,-0.01591884474667547,-0.017262723976123502,0.0083448297366755,-0.03546423105316956,0.011023181522323669,0.024815632702466225,-0.006255810232041432,0.011440105931338974,0.01306792594687854,-0.0263209128239139,0.026319503989767373,-0.02200713712626792,-0.008882527357778692
mordred_NdCH2,-0.040394133386432884,0.09580674825109917,-0.05394441887093046,-0.04918712648393052,0.06082423895343248,-0.10629732694767084,-0.05768808267138983,0.032893049048060355,-0.024340435264540414,-0.012948741793493097,0.05495884258254797,-0.12617295769253878,-0.006184388315225027,0.12339386950993134,0.039514920520092825,0.013181076503904762,0.1261312371941396,0.060281178650920496,0.04152022548332346,0.06431959727199063,-0.12991512595938912,0.05988914157047329,0.08273103610056151,0.033075289950974605,-0.0044534051597835515,-0.01450755448854516,0.005570110145013419,-0.05837499177001631,0.020989110082978005,-0.06548534091471703,-0.01932234446082154,-0.01725664303441062,-0.007888566206359558,0.04083161503722689,-0.016107293716675644,-0.015149828179845152,0.030097518438359137,0.007022061003681635,0.06368265926835429,-0.05575013177681973,0.09958254201248434,-0.001563415069285228,0.021110711471785948,0.001655419832096666,-0.03646386270407289,0.09312522275869795,0.007394516271508913,-0.017046206702744978,-0.031954830523480166,-0.0011061712360865823,-0.017756524859987376,0.027300920192507537,-0.05945254937395574,0.02073872138169827,0.013011837101708138,0.04263032429004232,0.03273047007708228,-0.04095832867173199,-0.043923651945990856,0.026677013969132676,0.0016549941710874946
mordred_NssCH2,-0.043719020578225326,0.02962036051035379,0.1263876155427034,-0.05137762726913309,-0.032087082848864516,0.022421980268083706,0.037092972687081366,-0.012165957017832017,0.05606082557900246,0.06247468201072503,0.06916994434673118,-0.0059112532938543644,-0.054022675379791045,0.07935851675839475,0.019530512577214467,-0.08603739617996063,0.005104426855779939,-0.028752568908328772,-0.023155178632233132,0.036034127864793354,0.0476314452879927,0.023943037574931745,-0.017435133259990705,-0.016775096640810113,-0.021680550056984823,-0.005953869952081877,0.03869679483040923,-0.03822753228731288,0.02662593631197465,-0.08485208157015706,0.023117658078911033,0.006194009283011981,-0.022802133775690122,-0.009991368801822765,-0.041861015275262266,0.07339100567316623,-0.0814142931111053,0.02981130954409349,-0.03764341233969638,-0.05198205470256693,0.08444314232296837,-0.07109719826872862,0.040452921146059834,-0.07533239886018156,-0.0226869246193453,-0.04461404531598319,-0.0007287692540470386,0.04533353717037361,0.04376984582134311,0.02306484215889838,-0.021041661092950546,0.16693067117451815,-0.01474323891615552,0.21026657536923893,0.01457010435272591,-0.015167121853175727,0.08554046669186342,-0.016237681993987892,0.0027973321846196295,0.05593074449605187,-0.015113131224486685
mordred_NdsCH,0.016656617313784434,-0.04791468418144012,0.03698360308395377,0.04179623465408556,-0.09909199970070931,0.02842097932921858,0.0036294736317299676,-0.040790266506937005,0.034341918380241705,0.02674874630542097,0.0012911123280834693,-0.010551547003612398,-0.06130375180362428,-0.002377838603806479,0.018135039466456265,0.030966842239142988,-0.03764724829033937,0.02604906577467968,-0.03530903480646608,0.040870763586964044,0.05238012834699692,-0.02572512765351225,-0.03095422482867744,-0.008442956290803423,0.033925833196793036,0.014444103876619761,0.016737319704532485,-0.06510442990209767,0.05175893127394323,0.05149509513468974,-0.020961686770219836,-0.06562499922997408,0.06396848080463007,0.015771754917916436,0.004254955571410686,0.07119695382942391,0.02033095238774211,-0.041055867057508987,0.07132349361062276,0.015434208345399826,-0.033562834997949154,0.015378026727890565,-0.06257193155105799,-0.03375388554548335,-0.030782928632731344,-0.012026903922170783,-0.12544625203595297,-0.018257263597179434,0.04608607949053979,-0.03949204910204985,-0.014874756248000429,-0.12418091274967155,0.06380793630692505,-0.08101026483663354,0.004177733043497849,-0.061033260690007814,-0.07237655408033301,0.020607258798997337,0.05177390740892501,-0.0488278857998661,-0.007416473307748822
mordred_NaaCH,-0.039246075766982136,0.006426436230229415,-0.047932147547690575,0.02141050184794388,0.016307942449964485,0.010704344147992206,0.08612551071786873,-0.00020831755771026137,0.06055190958623459,-0.10732831344930642,0.006965334639677275,0.06523122038962825,-0.008567702742386553,-0.04416235822291836,-0.027708974588592103,0.002765425106926545,-0.007734329459727594,-0.06569376982549804,-0.029757622251898912,-0.023290270485056264,-0.06879986440233213,0.0058106786056370055,0.004045983844563606,-0.01983034926331907,0.03986750121715826,0.007873723603970656,-0.003506746812261586,0.02060237234041565,-0.05182638125998646,0.011014724229385996,-0.005859505334979282,0.027840717285709127,-0.02504702991407009,-0.023351561865748376,0.021103687285446752,-0.004566464547925988,-0.007759290273434598,-0.00595793170768993,-0.0673133649958637,0.0018201253536550513,0.015940405604814342,-0.004953759903870637,0.018513946880695832,0.02455401192288524,-0.0007620013716628457,-0.03381975645145835,0.02074902509836705,-0.0009682321775010455,-0.0062390452407846955,-0.010549915003321494,-0.024838678398804326,0.032553797118264935,-0.005387541979422833,0.041769832802564986,-0.012877581421100855,-0.002380429098104363,0.03548617989996063,-0.024748682887525006,-0.01225484171839995,0.013230961537292937,0.0035780018302957995
mordred_NaasC,0.05899217996440439,-0.01188327847905659,0.06417966167013901,-0.054567332195334016,0.03049224153927086,0.021866827526290288,-0.0634830643762857,-0.00154918797946208,-0.08528623636712752,0.12492563272597704,-0.05748926792121655,-0.040208680659996957,0.07110663236019102,0.0015323360871572701,-0.024230202705717168,0.006071492339787384,0.04802776380333288,0.04789863602920075,0.07327532639519234,0.031103611080196394,0.09509934298232273,-0.09514258631679676,-0.0035459149013051866,-0.027458905950653284,-0.09219859162193302,-0.013315698195893958,-0.027143537741099913,0.0823187843199591,0.0687598830714296,0.02055691620711264,0.09148979482083701,-0.018800342408802323,0.01714911341485788,0.036492046715680196,-0.022933029610595176,-0.01536390816880816,0.026812403101408464,-0.033929760800216015,0.09482292260243595,0.051025309856085034,-0.018847226454774803,0.041261192948342774,-0.03308803440558043,-0.054090432227272514,-0.02599519190170603,0.015439480392758304,0.018928467703858233,-0.022091732003894023,0.018635505605221633,0.027663592959786917,0.033935617078006394,-0.0016088579486835336,-0.03230771643476935,-0.07859778938685762,0.001254677598901581,0.01748032472803333,-0.034875848487981614,0.029746875232027358,0.01966048364750087,-0.012951896671584034,0.005277687001296677
mordred_NsssN,0.017692711105063732,-0.04687483092817916,0.013100094802501901,-0.05379507138308579,0.04133937259073086,-0.01427626359065933,-0.012643929464312439,-0.014387234411917584,0.009064252678059657,-0.04388006648017949,0.04623904860390567,0.027064920934522226,-0.012231227638431978,-0.01868020751639297,0.05927289758367605,-0.06286938214474155,0.031814951474396766,0.045021770176518525,-0.0014039839443558903,0.019263763848812333,0.005777598767814049,0.03997932534484575,-0.056856445526290045,-0.007784592476005168,0.024018386228597637,-0.006013671079721492,-0.03488100311320683,-0.002769120309714918,0.028830140423255633,0.006683899684974894,-0.03868385231714296,-0.03328165888530447,0.0004638638779934515,0.013465585608504785,0.007399472351248368,0.03204482758209109,-0.04338907274850634,-0.028292659501693337,0.003775027218268675,-0.009014053655675624,0.026027396754076032,0.011284579355944077,0.017679193561175217,0.011272896414718946,-0.020937528214743727,-0.0014728518829536879,-0.03929402482030499,-0.0006728081259214451,0.01708965648690415,0.008102105601725078,-0.02896858053320926,-0.016708503657366553,0.016963716652774227,0.027188764510166937,0.009225399129120196,-0.003430632226397941,0.011614408481825093,0.0026657569755551983,0.0007559026753341608,0.013025619230082785,-0.023097082300001247
mordred_SdCH2,-0.046949211514024626,0.05292546316296398,-0.0068387302699287516,-0.0520570320086612,0.03833331819091987,-0.11079779572887048,-0.07102307039370828,-0.006523348483350281,-0.01033449933579395,0.012666659148623888,-0.02004013002138393,-0.0223809948941142,-0.040103656864918825,0.0797455069622619,0.02554461734308268,0.04123756704919099,0.1528939238081203,0.021261829538689075,0.08539223028175266,0.032391886402807324,-0.056771005163478244,0.007932175900016296,0.007021122165530404,0.013877993132216663,-0.03400809161350843,2.158524188612964e-05,-0.015719783946334304,-0.03174809310758385,-0.004487551238906986,-0.02055347528061871,-0.06821926714316501,-0.013469709283341139,0.03331216853474477,0.034328222031465704,0.02131382210922302,-0.04752764866303901,0.013117848001433504,-0.016924549278665105,-0.009078992461545646,-0.06273550434194594,0.10536401900190745,-0.01194830660146238,-0.0018016074397266706,-0.02241644310419978,-0.011132760290045556,0.08550201621552934,-0.017500659275028235,-0.0161688327600924,-0.022786949052494527,0.0013458254180682364,-0.024867025484747986,-0.01698044479208538,-0.057567248110570055,0.06094512131351398,0.013261964417874045,0.036090449222637135,0.044698059685123824,-0.0725149625577812,-0.052605043817902236,0.03855784111964431,-0.0010183755167971068
mordred_SssCH2,-0.04925039797366257,-0.006150415485903069,0.08735776095459506,-0.03391556345254282,-0.01236441207582164,0.0068115376217685875,0.016108991851975205,-0.0023595238210134743,0.044839568913167316,0.03643784938405881,0.04859709125192271,0.005528578535338637,-0.021342855441673945,0.042131128862498445,0.008100625053449304,-0.03327552037004432,0.055282031644372925,0.00506073727190029,-0.05444884993358699,0.020184549402413383,0.07344144253841291,0.0013903204334402284,-0.013132157751200598,0.023029257902094338,-0.017878131913475852,-0.030026417276945213,0.02679703450643944,-0.045390483010011105,0.0012602586249373417,-0.04067215931242798,0.009355203360927206,-0.03985574315097779,0.008496938644144065,-0.04337027087467558,-0.01604252274074448,0.02005256163053565,0.006271952586887323,0.06900747711386918,0.0206439800259983,-0.0005695204860111084,0.09394531046305843,-0.06224944315963085,0.049265500645405615,-0.04754457884164563,-0.028182894632309715,-0.0017437058276954672,-1.6033348758234257e-05,0.016517808694111232,0.018777639116975192,0.003673309691877497,0.09028802171156404,0.07706940729510882,-0.014715345222448769,0.04248296514541336,-0.011985071348355785,-0.15249638074858168,0.01688367808677917,-0.010862668658876237,-0.06517015768636131,0.035109364623492394,-0.010009297504120787
mordred_SdsCH,-0.020367332498994927,-0.07013810485925229,0.049051904673384016,0.01694119658804827,-0.06773744793699539,0.045788455457504706,-0.0009965399870937913,-0.013124506582821124,0.02631484185695712,0.00879717802786839,0.0015995335148402678,-0.047489118693859605,-0.06305438496235645,0.008633886250257301,0.07236540953486197,0.045426995614585956,0.024059416471858476,0.044427262752126634,-0.015030199664381787,0.05618999600234831,0.019992590193553407,0.00716645147010038,-0.04705326209977895,0.015249623160136715,0.05739805671239833,-0.0022058320299220393,0.04924738979556355,-0.07288037036477737,0.03383866045588498,0.08604780945666231,-0.014521285676324228,-0.06345094257587497,0.027288898418031338,-0.008628438169124317,0.02218598096249991,-0.005950986728248718,0.03756136309197423,-0.0114649385475856,0.055708540966839096,-0.00017287631319135976,-0.02472535636632239,0.029112690448844892,-0.02209468314456587,-0.04723703214218722,0.012594574711225732,-0.0076032076439949605,-0.008032797572840198,-0.016629102718888553,-0.007252005131337422,-0.011668927073239814,-0.028269357130915385,-0.03374279444130672,0.007325428036026913,-0.025453491310207754,0.0334516063484022,-0.010096932698191756,-0.020076240941020253,0.015810936177363743,-0.03931954139374272,-0.00713672751835234,0.0017388565275934607
mordred_SaaCH,-0.07151599724482925,-0.01584213837270095,-0.01849892462139495,0.015771264471238774,0.0338523841455001,0.009232535442441066,0.07774683235896919,-0.00254635455958543,0.050547340660015,-0.07725454912882782,-0.015451605585535863,0.04502013901439922,0.0006441992397705948,-0.03710196809749328,-0.03645884936672904,0.026795681119049283,0.017491082778093563,-0.04002150275393998,-0.05136641805929601,-0.0002918636040130894,-0.08226135939731291,0.00237046725344788,0.026724704337293282,0.01295029910113491,0.0682144958565489,0.0279842553779475,0.0035305512762267652,0.011194894030682188,-0.042162350762414244,0.01948675206204114,0.03580639791599224,0.06623982711407157,-0.014624482272455733,-0.02075319759438754,0.02135804734918624,-0.045649000667607596,-0.026084608175964332,-0.001301926216651591,-0.04329690390248147,-0.02063936133948894,0.01611475692176493,-0.015260085071245658,0.06313528048076279,-0.011506549089982563,0.036035398406182195,-0.033266945178077816,-0.01539926966466608,0.02463865341360459,0.004638629885398828,-0.05612645468091255,-0.047105650106506684,-0.034127584703395504,0.04359229459702706,0.047028456771261676,-0.006120824681520743,0.010799626108410034,0.055473641551339714,-0.02476198845747827,-0.038292837300430684,0.03674866416848495,-0.008417530906936005
mordred_SdssC,-0.026797928112452463,-0.07008643929879113,0.04465864199238042,0.01783252635306817,-0.054042162445000534,0.04682074440569722,-0.002564344965339367,-0.011569465427243016,0.028693892140315497,0.008553383235453592,-0.044509637851229245,0.035842274851517676,-0.03455737372890723,-0.021175047528376192,0.03358525435394959,0.05231301321287947,0.05667301419296814,-0.0013303802574069542,-0.022579137085975046,0.06838345839849883,0.06809619465142042,-0.10037168722439632,-0.04266096044520874,0.019820440212040772,0.04834524807509283,-0.026976826673856858,0.032689280276067066,-0.0069715030514827855,0.01868602844644331,0.05456242485757029,-0.0537887172799344,-0.005179127051594111,-0.012538712007137093,-0.021223943046336874,0.010533501588059806,-0.03339860748167716,-0.04603733791356438,-0.012561577749764932,0.043576574410718175,-0.003354157747939102,-0.07885068934459406,-0.049807363348569784,-0.06991141029454492,-0.021718787091754087,0.05612539601024801,0.020638396499371416,0.022425477412673967,-0.022646217771835748,-0.010572113729088662,0.022916403675896705,0.004676742549664429,0.0054047093817922815,-0.011842343575548411,0.009154749499645069,-0.00509478181459331,0.002403732961004285,-0.00711725814816309,-0.01204341158147433,-0.04159862535946299,-0.010182949982644279,-0.008779915566944534
mordred_SaasC,-0.0650150355700291,-0.037668171442015674,0.041077197011731265,-0.019799643250924256,0.05926191441632383,-0.022202583502715305,-0.0017199797869262908,0.00011324042717358415,-0.07235698113460245,0.060551693346239104,-0.006335926059801962,-0.009452016232579888,0.03117260377292313,-0.01462207667262757,-0.019880104281427096,0.018699750466919022,0.03890740026130609,0.010176261933757981,0.007450414109071005,0.02128899050713568,0.018413182989864805,-0.049230770064130965,0.041559021850195145,0.019340205054848462,0.02680463645486648,-0.012035807949309533,0.014741687710772482,0.03203428662329369,0.027236799161858883,0.026504199373186016,0.07998369133093026,-0.04087827198822208,-0.0004545264746794,-0.044545191226641086,-0.026606096963191106,0.006721432902276825,-0.003080097278239598,0.022361426286373824,0.029544100429978706,0.10464237793012156,-0.01371592318353748,0.032828291304398204,-0.007147808089575105,-0.0770087723980248,0.02178233353529591,0.012700550983185257,-0.01866045365357585,-0.028369234803626565,0.004071822545797382,0.022207994280098838,0.016885901865786652,0.04914135325015202,0.034873418125393615,-0.011758407594556153,0.0025652611482936782,-0.018444767900867156,-0.04021198286966403,0.004577752148877145,-0.020042679074606017,0.008256214945048761,-0.01261224668274162
mordred_SaaaC,-0.07977448316748029,-0.017295577575520756,0.04017835306775316,-0.0031284957423822085,0.023025700047788734,-0.029139505578299255,0.0009312662893743567,-0.00405645974748944,-0.01183831971636923,0.016632891154010638,-0.017134197576799806,-0.0027165440290257844,0.0513363976615453,-0.0012164049216385375,-0.04476974842713027,0.02369560432240333,0.028414046892495305,0.019875120804817945,-0.07195921305125999,-0.010093802349022782,-0.03713243662801626,0.006073406224798608,0.08114212878366134,0.049385796150206794,0.022488338873331522,0.027094482557104827,-0.0014048013125378402,0.01969895392974972,0.03536880420919238,-0.013762347573520012,0.09832781366124585,0.03540226801052198,0.00045102064078001813,-0.011857815965278832,-0.03758556699005473,-0.009437809433788122,-0.038820501480855855,0.0370582372756356,-0.05125653164720471,-0.03043595163512651,-0.02432373953299391,-0.06611746918655356,0.03824100398928987,0.030704256685243306,-0.013300083028996561,-0.004918712684892264,-0.08411927755760011,0.05508892560018647,0.005900022084890354,-0.02732116378674296,0.01038177921189294,-0.04717086358024033,0.08060815679634196,0.007192312673950484,0.050174260620909024,-0.01892925868219156,0.008023941914907929,0.0634328235069467,0.014905931758914439,-0.003080962932427023,-0.01174139165946813
mordred_SssNH,-0.03357359434629248,-0.078004582611285,0.055844178669160444,-0.0024823241164362293,0.024748651149313194,0.028732360213529734,0.035465204842528346,0.013730353397254274,-0.009115692347392953,0.027195286546039688,-0.0430640896096231,0.010566984341150089,0.003814384855423275,-0.007994158354610358,0.01699175387815371,0.007944275939959318,0.0485052087259111,-0.013603958044516608,-0.000463040035161932,0.029602130699696,-0.006933317289895992,-0.07242842840181997,-0.0433317464910693,-0.01673591717869217,0.010120358385975128,-0.017254817911060073,-0.016936128820098064,0.010393114732470841,-0.013542343624842301,0.04444906001859286,-0.03561975107240197,-0.006959285295245977,-0.017939199859601886,-0.06271925175095502,0.023767481470816983,0.03835883184927617,0.02566823236305796,-0.02915177746448582,-0.009522968610222771,0.0558539104087825,0.0321209915473332,0.028352166590011694,0.008097535849109855,0.006779020548122425,-0.0007333479786775338,0.019046975790094806,0.06522282950012187,0.0060837157733197485,-0.03444721200901824,0.04640830994716912,-0.00537186508397115,-0.010013623677651328,0.04090342441662441,-0.07868968014786579,0.031304473082707306,0.06251580020851759,0.014749819502679553,0.03716117178810573,0.042119180368195945,-0.02357886338856955,0.015140743166211057
mordred_SaaN,-0.04982562522078573,-0.049936048011510706,0.0465012728138775,-0.010537446599022166,0.06670010142147365,-0.024818872351260162,0.04978134819175921,0.00339865769038089,-0.05298694573046376,0.03006037038485359,-0.01123137025020485,-0.0066763812636778655,0.024853637706562768,0.0026627858176814434,-0.050540987270748926,0.008806983268476655,0.03478185940477438,0.04148304842615037,0.0061691464205693115,0.008058372023854746,-0.019743385932980077,-0.04045659460568842,0.03291524916492693,0.005955023266545957,0.01380970316325249,-0.05818395455037304,-0.05236451989084563,0.08602956403701247,-0.031371215557204624,0.01100551389406922,0.061754734109769054,0.026258390324758237,0.010450299099363338,0.048882533358281285,-0.09625690080655293,-0.04617869336815498,0.02049888624646245,-0.08259260825467664,0.05517072014045746,-0.08014880269431349,0.022615759669548957,-0.0185108178705875,0.04359715097175013,-0.05310773340207621,0.0026351375008546027,-0.06994391426379201,0.030199915539777307,0.02447056554723962,0.08071201558024249,0.03225729427443371,-0.01553641355943237,0.027837752084362483,-0.014613030935185399,-0.05246934340798067,-0.06429897053659835,0.011258237919063996,0.01085678589109738,-0.018673637703868907,-0.019469064445334694,0.018052118639101354,0.004377868726147066
mordred_SsssN,-0.03312440123052478,-0.07074330677168977,0.04064769028144306,-0.038959147683813436,0.021503310586519584,-0.009420219500640191,0.02848893414665701,0.006136466734483841,0.018598825159797855,-0.06528897947230426,-0.009685234155572674,-0.002725640426486284,-0.03025133396091838,-0.014608004956948663,0.09604086996818492,-0.060611809930129636,0.08555903422460569,0.0011379577677551114,0.002478283646013761,0.0034888115160763046,-0.024416215581336158,-0.012678460296140108,-0.0257717274826601,-0.004198807229011946,0.051778364445434766,-0.0019383536469506002,-0.032159366518355416,0.029626473328342878,0.07265465610921984,0.01765640405668256,-0.08434356768118934,-0.032395362349836705,-0.042793849081972514,0.029695145635754615,0.009815983419256302,0.025854569075847645,-0.03783917586262932,-0.05346367535289842,0.036173590037293875,0.054452500503666255,0.01902834328894719,-0.002088563407529206,-0.012291696759470264,0.050132229188211606,0.004925812846021546,0.054831394376872525,0.0012093598299485306,0.02102725972829875,-0.0017276985616758948,0.06834610482528447,-0.03859451503118551,0.005977340939180432,-0.021198256391137087,0.0026826133127195438,-0.061939311091776035,-0.005717275473517617,-0.021319583285159344,-0.002628793013287529,0.019125948584246714,0.00021770461478444643,-0.01802174329583358
mordred_SdO,0.03811012222756652,-0.047716475796449706,0.05079620813698815,0.01889274484961572,0.035195484639875534,0.019456062362056683,0.0740965969380691,-0.0421013602712972,-0.03599300283488012,-0.047058628212623,0.035112703137696974,-0.020379596367651832,-0.03170485535594124,-0.11064552573129144,0.015258321154127683,-0.02939654790777764,-0.02125620608323022,0.02927828249177937,0.0022928572949544573,-0.04294183869983853,-0.05920652061284013,0.004260006609669892,-0.038719983245296,-0.027109573154288295,-0.05024243230329742,0.0701725602200616,-0.017104697896230463,-0.06164867757722754,-0.0041034907835643284,0.01644706278081788,0.00835608413857831,-0.015255472189357914,-0.0005398938392637011,-0.09901481098795922,0.02959227401438291,0.044051416270352715,-0.06541114359826596,-0.009983913875832208,-0.031172999377921427,0.02603570312848573,0.023861412979980953,-0.03736167107764268,0.05796149635951729,0.041548321451082754,-0.01313728115516615,-0.06933568217344467,0.021000211119845295,0.029126609115692904,0.0045238135695607265,-0.01981026127212305,-0.004719557357278976,-0.037157725915173676,-0.0352416631752841,-0.024342791132652083,0.009711588161433415,0.0031671330743699277,-0.02426693017996308,0.00918481832640899,-0.022503931026399346,0.026398819876953326,-0.04721057968695269
